frame,person_id,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
139,0,0.41801491379737854,0.29045265913009644,-0.6908013224601746,0.99924635887146,0.4385218620300293,0.21797004342079163,-0.6538716554641724,0.9989456534385681,0.45770353078842163,0.21774108707904816,-0.6533681154251099,0.9987836480140686,0.47615084052085876,0.2179408222436905,-0.6531268358230591,0.9986864328384399,0.3796812891960144,0.21686506271362305,-0.656524121761322,0.9990988969802856,0.35680708289146423,0.2198551595211029,-0.6558789014816284,0.9990572929382324,0.3359209895133972,0.22427962720394135,-0.6560803651809692,0.9991328120231628,0.49634164571762085,0.23604606091976166,-0.3570850193500519,0.9988676905632019,0.3000461459159851,0.2533559203147888,-0.3597770631313324,0.9993954300880432,0.44893160462379456,0.35952913761138916,-0.5737642049789429,0.9987209439277649,0.3851780295372009,0.36605560779571533,-0.5742849111557007,0.9988929033279419,0.6346452832221985,0.5437224507331848,-0.12551577389240265,0.982123076915741,0.19926249980926514,0.5842674970626831,-0.17148452997207642,0.986023485660553,0,0,0,0,0.07332023978233337,1.0080466270446777,-0.3560796082019806,0.7973620295524597,0,0,0,0,0.2560358941555023,1.009897232055664,-0.8997360467910767,0.6896504759788513,0,0,0,0,0.3121036887168884,1.0197036266326904,-1.0063267946243286,0.5823628902435303,0,0,0,0,0.32914721965789795,0.8971704840660095,-0.9617348909378052,0.6166942119598389,0,0,0,0,0.3184524178504944,0.9052954912185669,-0.8909945487976074,0.6036648750305176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0.4312509596347809,0.29166024923324585,-0.6693602800369263,0.9993169903755188,0.453681081533432,0.21890683472156525,-0.6274855732917786,0.999039888381958,0.4730301797389984,0.21889695525169373,-0.6268927454948425,0.9988956451416016,0.4915781617164612,0.21934035420417786,-0.6265830993652344,0.9988054037094116,0.39392608404159546,0.21778066456317902,-0.6315044164657593,0.999181866645813,0.37123051285743713,0.22062726318836212,-0.6308257579803467,0.9991456270217896,0.3505844473838806,0.2245238572359085,-0.6310355067253113,0.999213457107544,0.5109326243400574,0.23840612173080444,-0.31889086961746216,0.9989689588546753,0.31461113691329956,0.2540585696697235,-0.32988184690475464,0.9994520545005798,0.46273064613342285,0.3607357144355774,-0.5494593977928162,0.9988423585891724,0.39549416303634644,0.3673226535320282,-0.5525069236755371,0.9990002512931824,0.6451319456100464,0.5471410751342773,-0.09752660989761353,0.9838825464248657,0.20892015099525452,0.5859835743904114,-0.14222323894500732,0.9874089360237122,0,0,0,0,0.06963871419429779,0.9896932244300842,-0.3270425498485565,0.7968840599060059,0,0,0,0,0.2396695911884308,1.0043500661849976,-0.8584904670715332,0.6979475021362305,0,0,0,0,0.3092469871044159,1.0044862031936646,-0.9583293199539185,0.5927085280418396,0,0,0,0,0.3198516070842743,0.8966138362884521,-0.9178425669670105,0.627342164516449,0,0,0,0,0.3093305230140686,0.9024595022201538,-0.8523500561714172,0.6138641238212585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0.49536100029945374,0.2917393147945404,-0.6582847237586975,0.9993270635604858,0.5215021371841431,0.21992920339107513,-0.6145925521850586,0.9990490078926086,0.5384495258331299,0.2198939025402069,-0.6142212152481079,0.9988934397697449,0.5525256395339966,0.2202240377664566,-0.6145599484443665,0.9988351464271545,0.46164417266845703,0.21885164082050323,-0.6292262673377991,0.9992064237594604,0.44008007645606995,0.2212638556957245,-0.6288582682609558,0.9991719722747803,0.4222699701786041,0.22441034018993378,-0.6291316747665405,0.9992510080337524,0.5646098256111145,0.23975370824337006,-0.3045479357242584,0.9989321827888489,0.38954219222068787,0.25233131647109985,-0.35685914754867554,0.9994685649871826,0.5241250991821289,0.3614301085472107,-0.5409163236618042,0.998924732208252,0.45683106780052185,0.36717888712882996,-0.5558162927627563,0.9990844130516052,0.6913236975669861,0.550025224685669,-0.12653037905693054,0.9853675961494446,0.26499301195144653,0.5863735675811768,-0.15294548869132996,0.9886264204978943,0.8296477198600769,0.8780643343925476,-0.05640024691820145,0.5058006048202515,0.1550295650959015,0.9699209928512573,-0.18446983397006989,0.7796130180358887,0,0,0,0,0.16745050251483917,1.2618496417999268,-0.4511721730232239,0.6377315521240234,0,0,0,0,0.13923639059066772,1.359731674194336,-0.5227968692779541,0.5427887439727783,0,0,0,0,0.1823127120733261,1.3477870225906372,-0.6024680733680725,0.5772568583488464,0,0,0,0,0.20230765640735626,1.3160501718521118,-0.49333375692367554,0.5656728148460388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0.5641354918479919,0.28228452801704407,-0.6706470847129822,0.9993767142295837,0.5882442593574524,0.21398352086544037,-0.6203157305717468,0.9991145730018616,0.6034830808639526,0.21513815224170685,-0.6200551390647888,0.9989627599716187,0.6182795763015747,0.21660947799682617,-0.620540976524353,0.9989166855812073,0.5309839844703674,0.21120382845401764,-0.6419450044631958,0.999266505241394,0.507098913192749,0.21266809105873108,-0.641696572303772,0.9992351531982422,0.4859786033630371,0.21485932171344757,-0.642084002494812,0.999312698841095,0.6271417737007141,0.2379617691040039,-0.2887035608291626,0.998985767364502,0.4476791322231293,0.24163441359996796,-0.37244999408721924,0.9995097517967224,0.5859913229942322,0.35621407628059387,-0.5469522476196289,0.9990188479423523,0.5184789299964905,0.35787519812583923,-0.5701632499694824,0.9991706013679504,0.7415033578872681,0.5518295168876648,-0.11658860743045807,0.9867433309555054,0.30714645981788635,0.5848906636238098,-0.2674090266227722,0.9897453188896179,0.8829454183578491,0.8831005096435547,0.0004884243244305253,0.5241694450378418,0.21008315682411194,0.9691331386566162,-0.2718257009983063,0.772427499294281,0,0,0,0,0.13400311768054962,1.3443677425384521,-0.6163134574890137,0.5912925004959106,0,0,0,0,0.08116038888692856,1.4516127109527588,-0.7022888660430908,0.505634605884552,0,0,0,0,0.129103884100914,1.4534040689468384,-0.7901581525802612,0.542652428150177,0,0,0,0,0.15796123445034027,1.4187406301498413,-0.664930522441864,0.531910240650177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0.5976892113685608,0.28331059217453003,-0.685322642326355,0.9993698596954346,0.6182989478111267,0.21477170288562775,-0.640579104423523,0.9990907907485962,0.632138729095459,0.21594718098640442,-0.6403763890266418,0.9989016652107239,0.6439691185951233,0.21749483048915863,-0.6408809423446655,0.9988853335380554,0.5610027313232422,0.21240846812725067,-0.6598209142684937,0.9992751479148865,0.5371657013893127,0.21387642621994019,-0.6595995426177979,0.9992450475692749,0.5149003863334656,0.21605722606182098,-0.6600086688995361,0.9993403553962708,0.6458259224891663,0.2389078587293625,-0.31537896394729614,0.9988513588905334,0.47372013330459595,0.24138273298740387,-0.38518622517585754,0.9995243549346924,0.6177117228507996,0.3569242060184479,-0.5619917511940002,0.9990718364715576,0.5511699914932251,0.35877513885498047,-0.5824552774429321,0.9992399215698242,0.7536357641220093,0.5529763698577881,-0.12806352972984314,0.9878798723220825,0.3223026394844055,0.5847938656806946,-0.29644161462783813,0.990753173828125,0.8864922523498535,0.8854427337646484,-0.020271481946110725,0.5319189429283142,0.22628970444202423,0.9689213037490845,-0.2901821732521057,0.7762027382850647,0,0,0,0,0.1436409205198288,1.35195791721344,-0.6207452416419983,0.5570986866950989,0,0,0,0,0,0,0,0,0,0,0,0,0.1391994059085846,1.4521788358688354,-0.7953757047653198,0.5155847072601318,0,0,0,0,0.16769710183143616,1.418702244758606,-0.6696793437004089,0.5063608288764954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0.6444000005722046,0.2840256094932556,-0.6761476993560791,0.9993610382080078,0.6679946184158325,0.21556156873703003,-0.6314772367477417,0.9990798830986023,0.6820656061172485,0.21650539338588715,-0.6312698125839233,0.9988493323326111,0.6944267153739929,0.217680886387825,-0.6318233013153076,0.9988594055175781,0.6073440909385681,0.2129870504140854,-0.6555494070053101,0.9992945194244385,0.5794557929039001,0.21416014432907104,-0.6553110480308533,0.999264657497406,0.553299069404602,0.21614192426204681,-0.655735194683075,0.9993743896484375,0.6933417320251465,0.24049444496631622,-0.3058566749095917,0.9987466931343079,0.5074548125267029,0.24118131399154663,-0.3919229805469513,0.9995455145835876,0.6616156101226807,0.35863104462623596,-0.5527288913726807,0.9991260170936584,0.5905158519744873,0.3591904640197754,-0.5789892673492432,0.9993054866790771,0.7720893621444702,0.5545822978019714,-0.10931763797998428,0.9888443946838379,0.3464178442955017,0.5796342492103577,-0.3130553364753723,0.9916632175445557,0.9068997502326965,0.8868874311447144,0.01694524474442005,0.5380471348762512,0.2490779608488083,0.9681544899940491,-0.29397761821746826,0.7855587005615234,0,0,0,0,0.15829327702522278,1.3370459079742432,-0.6214897036552429,0.5397658348083496,0,0,0,0,0,0,0,0,0,0,0,0,0.15421554446220398,1.428964614868164,-0.7964085936546326,0.5065455436706543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0.6804007887840271,0.2844807803630829,-0.6678208112716675,0.9993398189544678,0.7000091075897217,0.2160569131374359,-0.6246742010116577,0.9990499019622803,0.7134660482406616,0.21733354032039642,-0.6245192885398865,0.998773992061615,0.7246429324150085,0.21882754564285278,-0.6250354051589966,0.9987994432449341,0.6427228450775146,0.2136167585849762,-0.6495484113693237,0.9993035197257996,0.6158853769302368,0.21447014808654785,-0.6493778824806213,0.999276876449585,0.5900298953056335,0.2158374786376953,-0.6497967839241028,0.9994003772735596,0.7194975018501282,0.24068115651607513,-0.3086868226528168,0.998598575592041,0.5429478883743286,0.2399977743625641,-0.3955315053462982,0.9995629787445068,0.6930798292160034,0.3595218062400818,-0.5479270219802856,0.9991624355316162,0.623350977897644,0.3597189784049988,-0.5747519135475159,0.9993615746498108,0.7963502407073975,0.5546608567237854,-0.09000031650066376,0.9895697832107544,0.366571843624115,0.5783870220184326,-0.3311132788658142,0.9924814701080322,0.9105498194694519,0.8890810608863831,0.11180873960256577,0.5400196313858032,0.27144303917884827,0.9682892560958862,-0.31384068727493286,0.7985684871673584,0,0,0,0,0.17371846735477448,1.3521754741668701,-0.6568552851676941,0.5361843705177307,0,0,0,0,0,0,0,0,0,0,0,0,0.17608222365379333,1.4527517557144165,-0.8246861696243286,0.5077748894691467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0.6841437816619873,0.2911880612373352,-0.9757364392280579,0.9992485046386719,0.7058893442153931,0.22246459126472473,-0.9153130650520325,0.998871386051178,0.7198193073272705,0.22467473149299622,-0.9152927398681641,0.9984917044639587,0.7314692139625549,0.2267061024904251,-0.9154911041259766,0.9984641075134277,0.6498876810073853,0.21658377349376678,-0.9523957967758179,0.9992337226867676,0.6242520213127136,0.2163054645061493,-0.9522415399551392,0.9992266893386841,0.5995531678199768,0.21685382723808289,-0.9527471661567688,0.9993720054626465,0.7262369394302368,0.24679115414619446,-0.4715201258659363,0.9980981945991516,0.5506864190101624,0.24065382778644562,-0.6202656030654907,0.9995525479316711,0.696936309337616,0.3676981031894684,-0.8065314292907715,0.9991450309753418,0.6320394277572632,0.3616568446159363,-0.8474624752998352,0.9993985891342163,0.7954962849617004,0.5551990866661072,-0.10140614211559296,0.989919900894165,0.37414199113845825,0.5770556330680847,-0.44117870926856995,0.9932045340538025,0.9142805933952332,0.8936405777931213,0.05912058427929878,0.5238138437271118,0.2822149097919464,0.9703947305679321,-0.4004638195037842,0.8059882521629333,0,0,0,0,0.17571735382080078,1.3582791090011597,-0.8066678047180176,0.5332619547843933,0,0,0,0,0,0,0,0,0,0,0,0,0.19095410406589508,1.4561206102371216,-1.0400547981262207,0.510767936706543,0,0,0,0,0.21468646824359894,1.4196968078613281,-0.8708508610725403,0.5038639903068542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0.7006610035896301,0.29806438088417053,-1.1277358531951904,0.9987465739250183,0.7196541428565979,0.228739932179451,-1.0693483352661133,0.9978567957878113,0.7329474687576294,0.23138365149497986,-1.069502592086792,0.9972156882286072,0.7439626455307007,0.23369033634662628,-1.0695922374725342,0.9965686202049255,0.6665590405464172,0.21985121071338654,-1.1109869480133057,0.9987786412239075,0.6422950029373169,0.21822604537010193,-1.1110447645187378,0.9989248514175415,0.6190353035926819,0.21787498891353607,-1.1116559505462646,0.9991052746772766,0.735165536403656,0.2517865300178528,-0.6175602674484253,0.9956148266792297,0.567683219909668,0.2412003129720688,-0.7944668531417847,0.9994348883628845,0.7097671031951904,0.3736279308795929,-0.9534149169921875,0.998771607875824,0.6479280591011047,0.36407849192619324,-1.0021895170211792,0.999353289604187,0.8006550073623657,0.5553557276725769,-0.18133358657360077,0.9884539842605591,0.3821656405925751,0.5742685198783875,-0.5577281713485718,0.9938058257102966,0,0,0,0,0.29368308186531067,0.9701488614082336,-0.5149990320205688,0.8061021566390991,0,0,0,0,0.17964544892311096,1.3374874591827393,-0.9187787771224976,0.5296567678451538,0,0,0,0,0,0,0,0,0,0,0,0,0.1947719007730484,1.4236096143722534,-1.1375387907028198,0.5123316049575806,0,0,0,0,0.2198657989501953,1.3885208368301392,-0.9783121347427368,0.5060160756111145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0.7185312509536743,0.31027963757514954,-0.9679383039474487,0.998543381690979,0.7361270785331726,0.2426827996969223,-0.9212900996208191,0.9974068403244019,0.7480684518814087,0.24567419290542603,-0.9211408495903015,0.9965869784355164,0.758292019367218,0.24848657846450806,-0.9213875532150269,0.995760440826416,0.686651885509491,0.22998444736003876,-0.942923367023468,0.998641848564148,0.6631015539169312,0.2259867936372757,-0.9427229762077332,0.9988501667976379,0.6408765912055969,0.22355511784553528,-0.9431620836257935,0.9990600943565369,0.7459423542022705,0.26541316509246826,-0.5696274042129517,0.9943812489509583,0.5876189470291138,0.24297353625297546,-0.6475675702095032,0.9994103312492371,0.7242079973220825,0.3832125663757324,-0.8206135034561157,0.9986237287521362,0.666275143623352,0.37214839458465576,-0.8480162620544434,0.9993672370910645,0.8059478998184204,0.5609768629074097,-0.11457506567239761,0.9875379800796509,0.39129871129989624,0.574446976184845,-0.5031898617744446,0.9943963885307312,0,0,0,0,0.29515478014945984,0.9709555506706238,-0.5264824628829956,0.8138061165809631,0,0,0,0,0.20496296882629395,1.3431532382965088,-0.9526447057723999,0.5423054695129395,0,0,0,0,0,0,0,0,0,0,0,0,0.20431014895439148,1.435701608657837,-1.162844181060791,0.5283911228179932,0,0,0,0,0.23650622367858887,1.398502230644226,-1.003589153289795,0.5223857760429382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0.7203241586685181,0.31295233964920044,-0.9540174603462219,0.9984856247901917,0.741658091545105,0.24375835061073303,-0.8999826312065125,0.9972632527351379,0.7553099989891052,0.2467835247516632,-0.8998981714248657,0.9963334202766418,0.7666671276092529,0.2496882528066635,-0.9001433253288269,0.99549400806427,0.6891365051269531,0.23122671246528625,-0.9372011423110962,0.9986109733581543,0.6653885841369629,0.22697986662387848,-0.9372480511665344,0.9988366365432739,0.6424738168716431,0.22427934408187866,-0.9377870559692383,0.9990639686584473,0.7580055594444275,0.26743263006210327,-0.5149414539337158,0.9939302802085876,0.5883814692497253,0.24333126842975616,-0.6668640375137329,0.9994125366210938,0.7294477224349976,0.38819554448127747,-0.8029190897941589,0.9986287951469421,0.6688730120658875,0.3757610619068146,-0.8468307256698608,0.9994027018547058,0.8157303929328918,0.5669439435005188,-0.13665714859962463,0.9876064658164978,0.3959246277809143,0.5747040510177612,-0.5391278862953186,0.9949328303337097,0,0,0,0,0.2979828417301178,0.9708242416381836,-0.545175313949585,0.8232706785202026,0,0,0,0,0.22592148184776306,1.3340145349502563,-0.9289849400520325,0.5471680760383606,0,0,0,0,0,0,0,0,0,0,0,0,0.22107355296611786,1.426632046699524,-1.1274528503417969,0.5351712107658386,0,0,0,0,0.2530142664909363,1.3911014795303345,-0.9757307767868042,0.5289689898490906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0.6942043304443359,0.3093922734260559,-0.8802088499069214,0.9985925555229187,0.7200130820274353,0.24252356588840485,-0.8375757932662964,0.9974554181098938,0.737250030040741,0.24639444053173065,-0.8371888995170593,0.9965721368789673,0.7526292204856873,0.2492898404598236,-0.8375483751296997,0.9958235025405884,0.6645472645759583,0.22864599525928497,-0.8541309237480164,0.998708963394165,0.6420189142227173,0.2238323986530304,-0.8539384007453918,0.9989133477210999,0.6204281449317932,0.22034631669521332,-0.8544086217880249,0.9991320967674255,0.76221764087677,0.2691533863544464,-0.48260658979415894,0.9943368434906006,0.5754021406173706,0.23966315388679504,-0.5452561378479004,0.9994518756866455,0.7069668769836426,0.3878467381000519,-0.7393471598625183,0.9987385869026184,0.6445136070251465,0.37206125259399414,-0.7575632929801941,0.9994539618492126,0.832354724407196,0.5831817984580994,-0.1408172994852066,0.988448441028595,0.39701908826828003,0.5676802396774292,-0.44571080803871155,0.9954270720481873,0,0,0,0,0.2912188470363617,0.9675655961036682,-0.35712340474128723,0.8237513303756714,0,0,0,0,0.22683601081371307,1.320814609527588,-0.6972631812095642,0.5237868428230286,0,0,0,0,0,0,0,0,0,0,0,0,0.22240877151489258,1.41762375831604,-0.8769057393074036,0.5161814093589783,0,0,0,0,0.2546490430831909,1.382749319076538,-0.7414751052856445,0.5098341703414917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0.6817793846130371,0.29934370517730713,-0.8855964541435242,0.9986822605133057,0.716262698173523,0.23914484679698944,-0.8425842523574829,0.9976216554641724,0.736510157585144,0.2452370524406433,-0.8422352075576782,0.9967759847640991,0.7537752389907837,0.24907420575618744,-0.8425447344779968,0.9961112141609192,0.6595430374145508,0.21534031629562378,-0.8550942540168762,0.9987934231758118,0.6390995979309082,0.20620884001255035,-0.8548461198806763,0.9989765882492065,0.6189707517623901,0.19804701209068298,-0.8553028106689453,0.9991906881332397,0.7709752917289734,0.2697986662387848,-0.4831010699272156,0.9947032332420349,0.5798900723457336,0.21921128034591675,-0.5312484502792358,0.9994841814041138,0.6961338520050049,0.38162416219711304,-0.74517822265625,0.9988381862640381,0.6332768797874451,0.35426971316337585,-0.7578983306884766,0.9994998574256897,0.8377473950386047,0.5916479825973511,-0.1860135942697525,0.9889509677886963,0.3991203308105469,0.5550422668457031,-0.3721117079257965,0.9958670735359192,0,0,0,0,0.2870224714279175,0.9497654438018799,-0.21941325068473816,0.8224232792854309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0.6767793893814087,0.2959528863430023,-0.8135318756103516,0.998769223690033,0.7182229161262512,0.2382790446281433,-0.7733824849128723,0.9977791905403137,0.7392187714576721,0.2449427992105484,-0.7729892134666443,0.9969751238822937,0.758027195930481,0.24915070831775665,-0.7732656002044678,0.9963902831077576,0.6625617742538452,0.20939157903194427,-0.7789956331253052,0.9988728165626526,0.6431528329849243,0.19842666387557983,-0.7786831259727478,0.9990364909172058,0.6235228776931763,0.18851210176944733,-0.7791037559509277,0.9992453455924988,0.7789407968521118,0.2739046514034271,-0.4362395703792572,0.9950421452522278,0.586307942867279,0.21183662116527557,-0.4506596624851227,0.9995129108428955,0.6913697719573975,0.38032737374305725,-0.6820864081382751,0.9989244341850281,0.6291233897209167,0.34972649812698364,-0.6854420900344849,0.9995402097702026,0.8394085764884949,0.5983608961105347,-0.17974573373794556,0.9896568059921265,0.4040335714817047,0.5512422323226929,-0.3164477050304413,0.9962660670280457,0,0,0,0,0.28681856393814087,0.9441318511962891,-0.2097233235836029,0.8209269046783447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0.6850556135177612,0.2967051863670349,-0.7217677235603333,0.9988476037979126,0.7289978861808777,0.24189873039722443,-0.6839866638183594,0.9979255795478821,0.7479380369186401,0.24988320469856262,-0.6835570931434631,0.9971559047698975,0.7660720944404602,0.25739747285842896,-0.6839869022369385,0.9966486096382141,0.6775181293487549,0.21142926812171936,-0.6965117454528809,0.9989482760429382,0.6587188243865967,0.19905000925064087,-0.6961507797241211,0.999093770980835,0.6412376761436462,0.19121217727661133,-0.6964910626411438,0.9992982745170593,0.7832507491111755,0.2858361005783081,-0.36321112513542175,0.9953524470329285,0.6004227995872498,0.21427637338638306,-0.4098270833492279,0.9995406866073608,0.6961436867713928,0.3815915286540985,-0.5966168642044067,0.9990025758743286,0.6366206407546997,0.35092416405677795,-0.6093301177024841,0.9995779991149902,0.8394116163253784,0.6017569899559021,-0.14320175349712372,0.9903833270072937,0.4099102020263672,0.5462297797203064,-0.30649226903915405,0.9966297149658203,0,0,0,0,0.28573963046073914,0.9378626346588135,-0.23316815495491028,0.8207594752311707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0.7013453841209412,0.30131229758262634,-0.6936298608779907,0.9988588690757751,0.744490385055542,0.247535839676857,-0.6535900831222534,0.9979467988014221,0.762277364730835,0.25658470392227173,-0.653220534324646,0.9971461892127991,0.7790487408638,0.2653723359107971,-0.6535939574241638,0.9967318177223206,0.6924888491630554,0.2160836160182953,-0.6688050031661987,0.9989720582962036,0.6730169653892517,0.20193949341773987,-0.6685245037078857,0.9991022944450378,0.6542588472366333,0.1915331929922104,-0.66895592212677,0.9993207454681396,0.7896510362625122,0.29416242241859436,-0.3344140648841858,0.9953328371047974,0.6077661514282227,0.21529050171375275,-0.3933095932006836,0.999538242816925,0.7099820971488953,0.38728389143943787,-0.5707031488418579,0.9990269541740417,0.6505273580551147,0.35404089093208313,-0.5865480899810791,0.9995998740196228,0.8380832672119141,0.6008996367454529,-0.10366970300674438,0.9906792044639587,0.4108070433139801,0.5459802150726318,-0.2850591540336609,0.9969509243965149,0,0,0,0,0.28481683135032654,0.9337030649185181,-0.21203024685382843,0.8239470720291138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0.7070822715759277,0.30671632289886475,-0.6833922863006592,0.9989058375358582,0.7494925260543823,0.2553381025791168,-0.6423537135124207,0.9980257749557495,0.7672748565673828,0.265041708946228,-0.642034113407135,0.9972310662269592,0.7835673093795776,0.27430805563926697,-0.6423613429069519,0.9968854188919067,0.6967493295669556,0.22445930540561676,-0.6583083868026733,0.9990164041519165,0.6771721243858337,0.2105751931667328,-0.6580561399459839,0.9991344213485718,0.6578966379165649,0.19863757491111755,-0.6584798693656921,0.9993550181388855,0.7925673723220825,0.30184322595596313,-0.31581375002861023,0.9954488277435303,0.6100035905838013,0.21652120351791382,-0.37684908509254456,0.9995508790016174,0.715082049369812,0.39431145787239075,-0.5578762292861938,0.9990686774253845,0.6545823216438293,0.3584144413471222,-0.5742870569229126,0.999625027179718,0.8411474227905273,0.6026841402053833,-0.10109348595142365,0.991158127784729,0.4120655059814453,0.5461908578872681,-0.2827894389629364,0.9972435235977173,0,0,0,0,0.2859349250793457,0.9343627095222473,-0.2261544167995453,0.8247961401939392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
